year,rank,team,pyth,adjusto,adjusto_rank,adjustd,adjustd_rank,adjustt,adjustt_rank,luck,luck_rank,sos_pyth,sos_pyth_rank,sos_oppo,sos_oppo_rank,sos_oppd,sos_oppd_rank,ncsos_pyth,ncsos_pyth_rank,teamid_x
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,130,south carolina,0.5955,99.4,208,96.1,69,68.3,83,0.01,155,0.6754,57,105.7,39,99.2,75,0.4211,246,1376.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,131,south florida,0.5934,102.2,154,98.9,108,63.0,317,-0.02,233,0.777,10,108.2,10,97.1,12,0.5528,117,1378.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,132,oral roberts,0.5928,109.1,63,105.6,241,67.5,131,-0.019,228,0.4896,161,103.6,90,104.0,276,0.6782,37,1331.0
2011,133,akron,0.5921,102.0,161,98.8,105,67.0,154,0.033,95,0.4167,228,100.0,232,103.0,215,0.4782,192,1103.0
2011,134,oklahoma,0.5919,103.8,121,100.5,135,65.2,247,0.025,122,0.6934,44,105.3,50,98.0,39,0.3549,304,1328.0
2011,135,idaho,0.5872,104.7,111,101.5,167,64.5,277,0.028999999999999998,111,0.5044,152,100.3,217,100.2,95,0.3901,279,1225.0
2011,136,vermont,0.58,100.1,195,97.4,84,65.4,239,0.081,20,0.3277,310,97.9,311,104.2,285,0.5138,158,1436.0
2011,137,hofstra,0.5782,107.5,80,104.6,232,66.5,181,0.139,3,0.5431,122,103.3,101,101.7,156,0.5518,120,1220.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,138,austin peay,0.5771,100.7,185,98.0,96,68.3,88,-0.031,264,0.4266,215,100.2,224,102.8,210,0.6244,59,1122.0
2011,139,detroit,0.577,105.5,98,102.7,190,71.1,25,-0.022000000000000002,235,0.5491,120,102.2,140,100.4,102,0.5242,145,1178.0
2011,140,utah,0.5717,101.5,173,98.9,111,68.3,86,0.033,96,0.7359,24,106.4,30,97.3,16,0.6027,73,1428.0
2011,141,nc asheville,0.5675,99.7,201,97.4,86,68.9,62,-0.031,265,0.4019,242,99.8,243,103.3,236,0.742,18,1421.0
2011,142,iupui,0.5673,110.1,54,107.6,273,62.9,319,0.015,145,0.5282,135,103.6,91,102.6,193,0.8275,5,1237.0
2011,143,saint bonaventure,0.5578,105.9,96,103.8,212,64.1,295,0.031,106,0.5572,109,102.5,125,100.5,103,0.5178,154,1382.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,144,southern methodist,0.5549,102.9,141,101.0,152,61.1,337,-0.057999999999999996,304,0.4409,204,100.6,210,102.7,197,0.1809,345,1374.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,145,loyola chicago,0.5528,103.3,133,101.4,163,66.0,214,-0.063,309,0.4484,197,100.6,208,102.4,189,0.2583,337,1260.0
2011,146,wisconsin milwaukee,0.5519,102.7,144,100.9,148,66.8,169,0.128,7,0.5837,95,104.5,68,101.5,146,0.5955,75,1454.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,147,uc santa barbara,0.548,102.2,155,100.5,136,65.3,245,-0.023,240,0.5137,143,102.4,127,102.0,168,0.6947,28,1364.0
2011,148,san francisco,0.5455,100.4,192,98.8,107,67.3,142,0.077,23,0.6011,85,104.6,67,100.9,118,0.625,58,1362.0
2011,148,san francisco,0.5455,100.4,192,98.8,107,67.3,142,0.077,23,0.6011,85,104.6,67,100.9,118,0.625,58,1362.0
2011,148,san francisco,0.5455,100.4,192,98.8,107,67.3,142,0.077,23,0.6011,85,104.6,67,100.9,118,0.625,58,1362.0
2011,148,san francisco,0.5455,100.4,192,98.8,107,67.3,142,0.077,23,0.6011,85,104.6,67,100.9,118,0.625,58,1362.0
2011,148,san francisco,0.5455,100.4,192,98.8,107,67.3,142,0.077,23,0.6011,85,104.6,67,100.9,118,0.625,58,1362.0
2011,148,san francisco,0.5455,100.4,192,98.8,107,67.3,142,0.077,23,0.6011,85,104.6,67,100.9,118,0.625,58,1362.0
